Ticker,Date,YearMonth,Gross_Profitability,ROIC,FCF_Yield,Revenue_Growth_YoY,Momentum_6M,Accrual_Ratio,Interest_Coverage,Shares_Outstanding_YoY_Growth,Forward_1yr_Return,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
GIII,2021-06-08,2021-06,0.33997715448239063,0.10018502054448904,0.10589558410045215,0.28331329866142063,0.4272875816993462,-0.037242362593383135,3.6095923353662056,0.004518479958355082,-0.25872925014310244,4.0,0,0,1,0,0,0,0,0,0,0,0,0
PPIH,2021-06-08,2021-06,0.10945563360091744,-0.14899613607091447,-0.0794214393447198,0.07396332615100487,0.2151675485008817,-0.013403096330275229,-26.361930294906166,0.014537773359840855,0.6124818577648767,9.0,0,0,0,0,0,0,0,1,0,0,0,0
COUP,2021-06-08,2021-06,0.10767688730302225,-0.09266358369548444,0.005317201708418317,0.4002466153304143,-0.31667452459531664,-0.11390080983587453,-2.1721978072813064,0.11298649722001586,-0.6707451701931924,0.0,0,0,0,0,0,0,0,0,0,0,1,0
AGX,2021-06-08,2021-06,0.13232314732706335,0.1305347988005417,0.1957150491324125,1.1005020948327457,-0.008870967741935631,-0.18760558730816282,,0.005369813974301696,-0.16212367778681858,6.0,0,0,0,0,0,0,0,1,0,0,0,0
LMNR,2021-06-08,2021-06,0.036920940533719186,-0.031193448272777955,0.01374771745589563,0.14053220793004972,0.3289731850882931,-0.031105322241002265,-9.434625788999098,-0.010377679482817315,-0.3154527559055118,4.0,1,0,0,0,0,0,0,0,0,0,0,0
THO,2021-06-08,2021-06,0.24521508669911543,0.16796064433145813,0.05799417940643235,1.056961411875236,0.20642872051763717,0.026826762776760743,7.638471360633816,0.0018740820898210941,-0.3341695501730103,3.0,0,0,1,0,0,0,0,0,0,0,0,0
TLYS,2021-06-08,2021-06,0.37117966132597946,0.23043968820338945,0.13928707688150188,1.1109989778623088,0.9493975903614456,-0.0762092516200591,,0.0067729217912861905,-0.5302843016069221,2.0,0,0,1,0,0,0,0,0,0,0,0,0
FL,2021-06-09,2021-06,0.3583714055361462,0.13150549991791166,0.2211579525349277,0.8307823129251701,0.4980676328502416,-0.10561676968556839,100.125,-0.006711409395973145,-0.4962915188648823,2.0,0,0,1,0,0,0,0,0,0,0,0,0
IMBI,2021-06-09,2021-06,0.7657559717171194,-0.03795272175233138,-0.2042633997394065,0.18124047832710732,0.7464285714285714,0.0930625838542543,-0.7172131147540983,0.8841383028637801,-0.8507157464212679,0.0,0,0,1,0,0,0,0,0,0,0,0,0
CTRN,2021-06-09,2021-06,0.7885509361184814,0.6654909353820789,0.1605781332607909,1.4575539940064068,1.1913691240688418,-0.12785141512676337,155.0992125984252,-0.015321267834913388,-0.6845621849724535,0.0,0,0,1,0,0,0,0,0,0,0,0,0
ANF,2021-06-09,2021-06,0.6911445832179902,0.117603134351089,0.1332756482808438,0.6099526329994911,0.8795289855072466,-0.05638240706062432,8.319078456534065,-0.0025743112518188394,-0.5334939759036145,2.0,0,0,1,0,0,0,0,0,0,0,0,0
CPB,2021-06-09,2021-06,0.25328218243819267,0.16117618350414836,0.06346235668863054,-0.11349419124218052,-0.049472158973297486,-0.007075873827791987,5.95045045045045,0.0033112582781456013,0.023519163763066064,8.0,0,0,0,1,0,0,0,0,0,0,0,0
JILL,2021-06-09,2021-06,0.5788534823608742,-0.36773261014232456,-0.20329403864089252,0.4190108718354604,4.116945107398568,-0.09258574362222745,-2.7940520850323494,0.0882857288574217,-0.10914179104477606,7.0,0,0,1,0,0,0,0,0,0,0,0,0
ROST,2021-06-09,2021-06,0.30292882212963806,0.20998396942678133,0.08621197554038701,1.4508309396186951,0.057130281690140894,-0.2080381831316131,13.517933942962127,0.0022316738689729387,-0.33583145973852946,3.0,0,0,1,0,0,0,0,0,0,0,0,0
PLAB,2021-06-09,2021-06,0.11010917156468183,0.06108502071192549,0.03127507575393364,0.11899225349153197,0.003044140030441289,0.008071950072236015,73.28338762214983,-0.04439687697306616,0.6441578148710168,9.0,0,0,0,0,0,0,0,0,0,0,1,0
CAL,2021-06-09,2021-06,0.5214255642400835,0.029386565593986006,0.17664424490007316,0.6079096841766032,1.1652173913043478,-0.14821754548283442,0.6365019762845849,-0.03697378974876453,0.06973347937203367,8.0,0,0,1,0,0,0,0,0,0,0,0,0
DDS,2021-06-09,2021-06,0.5172853127155995,0.15506415013255967,0.16331425501754854,0.652354742592286,2.5627233028979752,-0.11162598427441656,6.743224526078597,-0.06495675259056266,0.7545267145801995,9.0,0,0,1,0,0,0,0,0,0,0,0,0
CIEN,2021-06-09,2021-06,0.3735950645542755,0.1543736742444453,0.05272237495275481,-0.06725104663817472,0.2395296059418197,-0.02865761792410369,17.481353428887918,0.008553341392712799,-0.22170439414114518,5.0,0,0,0,0,0,0,0,0,0,0,1,0
VRA,2021-06-09,2021-06,0.5795472455475688,0.10110080953192238,0.07468271424700135,0.5745915362854339,0.5340632603406323,-0.019096526036273823,30.132678132678134,0.0018001800180018623,-0.5424266455194291,2.0,0,0,1,0,0,0,0,0,0,0,0,0
WSM,2021-06-09,2021-06,0.7237684417454942,0.7857611711771469,0.10173607584916206,0.41598506480311337,0.572852039857116,-0.10150526489937327,71.32645509282489,-0.01892262690585278,-0.24599569686827638,5.0,0,0,1,0,0,0,0,0,0,0,0,0
CHS,2021-06-09,2021-06,0.26176364927931545,-0.6796916187736346,-0.015569212121334329,0.3842698313019153,2.50625,-0.1467792301102606,-46.80793366203496,0.009647498572343371,-0.01782531194295911,8.0,0,0,1,0,0,0,0,0,0,0,0,0
URBN,2021-06-09,2021-06,0.32173420154782356,0.18062976496064864,0.06042169110353087,0.5759418708781732,0.3706521739130433,-0.008669666809792248,,0.0020565249131976326,-0.42558815754692036,2.0,0,0,1,0,0,0,0,0,0,0,0,0
OOMA,2021-06-09,2021-06,1.1958853310831816,-0.060600401512675664,0.009411792424791874,0.1306505234952613,0.2591044776119402,-0.0759204156859262,,0.05278263546837403,-0.37316263632053104,3.0,0,1,0,0,0,0,0,0,0,0,0,0
UNFI,2021-06-09,2021-06,0.5251062915446499,0.084305008316166,0.1591909812012736,-0.05698721137565532,0.8793198025233131,-0.019328733128178507,2.30339736361115,0.037212852302766386,0.20110916520723876,9.0,0,0,0,1,0,0,0,0,0,0,0,0
DOMO,2021-06-09,2021-06,0.7571868156238738,-4.091207430340558,-0.005445603637462173,0.23683614423096722,0.5402070940735844,-0.305094299522265,,0.09029876977152895,-0.5611500500643685,2.0,0,0,0,0,0,0,0,0,0,0,1,0
SPLK,2021-06-09,2021-06,0.32215335800364864,-0.25924785424050406,-0.010000518981802172,0.15659433694943514,-0.25414471147667406,-0.16685060868859436,-7.446643904398473,0.03604301293688983,-0.11518911001981558,7.0,0,0,0,0,0,0,0,0,0,0,1,0
GME,2021-06-09,2021-06,0.44523354274788307,-0.34971970677015957,-0.0005859093813598706,0.25053868756121456,17.493887530562347,-0.13692589807624772,-6.674897119341564,,-0.5737704918032787,1.0,0,0,1,0,0,0,0,0,0,0,0,0
CHWY,2021-06-10,2021-06,1.070237647522341,-0.055880733679116806,0.002528958423728066,0.3168787579568926,0.0025268477574225123,-0.046997512807304194,-1.8906862745098039,0.03448636663718685,-0.6380592312539383,1.0,0,0,1,0,0,0,0,0,0,0,0,0
GCO,2021-06-10,2021-06,0.5666528510250745,0.12482328455639409,0.23730068831563372,0.9292022404308962,0.7848292535509216,-0.06797897215235865,,0.012544294826364322,-0.06992888587876744,7.0,0,0,1,0,0,0,0,0,0,0,0,0
SIG,2021-06-10,2021-06,0.2826656743463629,0.1328895817400746,0.4019722731996374,0.981927003872785,1.4586572438162544,-0.21388816965441368,10.622641547169811,0.0038610038610038533,-0.1136820925553319,7.0,0,0,1,0,0,0,0,0,0,0,0,0
PVH,2021-06-10,2021-06,0.34168923600176354,0.03164348508631103,0.055820642243553174,0.5470982142857144,0.18586387434554963,-0.02924828368079612,1.928957528957529,-0.0028011204481792618,-0.39643119941133176,3.0,0,0,1,0,0,0,0,0,0,0,0,0
BKE,2021-06-10,2021-06,0.569081004620135,0.5907911419729243,0.176354353019477,1.5917790890107701,0.26334405144694517,-0.1527525984848402,,0.00453565931246791,-0.2216849071010436,5.0,0,0,1,0,0,0,0,0,0,0,0,0
AZO,2021-06-11,2021-06,0.5349377483829688,0.8327974515081165,0.09956957688252292,0.313648873331009,0.22692602074480694,-0.068103669373189,14.387401776647243,-0.049131959291884075,0.4532091409067769,9.0,0,0,1,0,0,0,0,0,0,0,0,0
SEAC,2021-06-11,2021-06,0.1653068463994324,-0.3844837796933605,-0.15096629898759778,-0.26941431670282,0.26106194690265494,-0.19684607694540296,,0.10090349404333576,-0.39649122807017545,3.0,0,0,0,0,0,0,0,0,0,0,1,0
ENZ,2021-06-11,2021-06,0.45425662057858,-0.0020561310685333367,-0.06107580914879793,0.9403064544755368,0.23694779116465847,0.09139874849282276,-1.9382716049382716,0.012787777312683213,-0.29220779220779214,4.0,0,0,0,0,0,0,1,0,0,0,0,0
LOVE,2021-06-11,2021-06,0.7468278252137621,0.23046270695509768,0.0157693268672139,0.5249462838752017,1.261568918584509,0.013381778928854404,152.13574277554866,0.038319744205850714,-0.677645256592625,0.0,0,0,1,0,0,0,0,0,0,0,0,0
AVGO,2021-06-11,2021-06,0.19956570096922832,0.10137569095087262,0.0674553723838847,0.15116684082201326,0.13094666025949064,-0.10435093480218209,3.400520833333333,0.0024937655860348684,0.09963883577650301,8.0,0,0,0,0,0,0,0,0,0,0,1,0
JVA,2021-06-14,2021-06,0.37237192039477324,0.015815547508386835,0.1767378760097978,-0.28002352323431934,0.6063829787234043,-0.13716600182559474,3.797755672476159,0.025002922244592662,-0.5231788079470199,2.0,0,0,0,1,0,0,0,0,0,0,0,0
DTEA,2021-06-15,2021-06,0.5379158945790598,-0.41483880465184747,-0.041225024366255816,-0.27892190310774767,2.0693641618497107,-0.013773649485996199,8.034212401995724,0.003224198998015293,-0.6760828625235404,0.0,0,0,0,1,0,0,0,0,0,0,0,0
KSPN,2021-06-15,2021-06,0.611819924029444,-0.06312733631110837,-0.1829065457070186,0.2857956883725348,0.7545076282940362,0.2322037899435586,-0.6915520628683693,0.273076923076923,-0.8814229249011858,0.0,0,0,1,0,0,0,0,0,0,0,0,0
PURE,2021-06-15,2021-06,0.8545191910854313,-0.06653019447287616,0.013327885084991378,-0.7474110760918505,-0.43529411764705883,-0.16962443252166737,-65.0,0.038629443839081956,-0.6041666666666666,1.0,0,0,0,1,0,0,0,0,0,0,0,0
VOLT,2021-06-16,2021-06,0.5435077665510482,0.05289741005401855,0.1551662672205966,0.07148474249185854,1.1428571428571428,-0.1267959257704394,2.5878116343490305,0.01760366081434439,5.492307692307692,9.0,0,0,0,0,0,0,0,1,0,0,0,0
SJM,2021-06-17,2021-06,0.1927451148470754,0.10763794501611462,0.08663945037139012,-0.08212237093690244,0.17759562841530063,-0.02345832162608285,7.826086950875212,-0.04313380281690138,-0.08524811017139444,7.0,0,0,0,1,0,0,0,0,0,0,0,0
SWBI,2021-06-17,2021-06,1.0058178087224567,1.0474030868040765,0.26558996501180804,2.805432156955164,0.15612304120719678,-0.09331120012186707,81.56060219443735,-0.2265959384020131,-0.3268072289156627,3.0,0,0,0,0,0,0,0,1,0,0,0,0
NTAP,2021-06-21,2021-06,0.4075854700854701,0.2812782634911064,0.0874473869563886,0.10992148465381879,0.23877105427323775,-0.08675213675213675,,0.009090909090909038,-0.18796424524738775,6.0,0,0,0,0,0,0,0,0,0,0,1,0
ORCL,2021-06-21,2021-06,0.2488272937371765,0.17497256006297326,0.061891996755440784,0.07548615767793843,0.22606508410627257,-4.57641468418925e-05,6.322916666666667,-0.07858990944372579,-0.1321964354404409,6.0,0,0,0,0,0,0,0,0,0,0,1,0
PDCO,2021-06-23,2021-06,0.4372615628285695,0.12491344922978244,-0.25450088969329226,0.21402281141830182,-0.03369734789391565,0.33155891435651175,8.672665129303246,0.015816051068695103,-0.08718114304165314,7.0,0,0,0,0,0,0,1,0,0,0,0,0
WGO,2021-06-23,2021-06,0.29584598210903285,0.23185127073032785,0.10883603560642187,1.3871733199489138,0.024844720496894235,-0.000386408522202074,7.988325887344813,-0.002171003717472142,-0.23590909090909096,5.0,0,0,1,0,0,0,0,0,0,0,0,0
GMS,2021-06-24,2021-06,0.4278368113344429,0.10603041053612966,0.06483319326623627,0.2093182850100539,0.5033333333333334,-0.008105405294420302,3.550161752128807,0.013199142055766444,-0.015299334811530008,8.0,1,0,0,0,0,0,0,0,0,0,0,0
ACN,2021-06-24,2021-06,0.3641185575727639,0.36101343618126946,0.04947243354238624,0.20675342918788986,0.12367518402898203,-0.08032793633330836,247.80110706181668,-0.001481557133781064,0.026786939223487405,8.0,0,1,0,0,0,0,0,0,0,0,0,0
CMC,2021-06-24,2021-06,0.23356262418656024,0.1522433701844556,0.05144128468856636,0.3751690973203059,0.5918878317476215,0.03011335493017086,9.081354806574797,0.007210971063878802,0.15287826360490708,9.0,1,0,0,0,0,0,0,0,0,0,0,0
MDT,2021-06-25,2021-06,0.21092381903933133,0.06273800823171904,0.02903103204570118,0.36534934133733543,0.09645427417939278,-0.013751463778859272,5.284017278617711,0.004624449914223838,-0.27583446730168903,4.0,0,0,0,0,0,0,1,0,0,0,0,0
ESTC,2021-06-25,2021-06,0.4597697015532712,-0.28719852893878195,0.0014511698058797605,0.43670676168674105,-0.05247404954467305,-0.15214884932982042,-699.8810810810811,0.051806922312366055,-0.5020498689428052,2.0,0,0,0,0,0,0,0,0,0,0,1,0
KR,2021-06-25,2021-06,0.6813423203786032,0.11840020554104398,0.1704079982844197,-0.00604105995330817,0.24912392481682066,-0.06416586425191043,4.817073170731708,,0.24203009436368284,9.0,0,0,0,1,0,0,0,0,0,0,0,0
SCS,2021-06-25,2021-06,0.351764500349406,0.05586897179253867,0.028961200394141212,0.1528583264291632,0.1545524100994644,-0.006813417190775681,3.515267175572519,0.027801911381407418,-0.2498343273691186,4.0,0,0,0,0,0,0,0,1,0,0,0,0
CASY,2021-06-25,2021-06,0.25325391889449933,0.1377396988497853,0.05021132307215365,0.3118524471794375,0.11082910321488981,-0.012600906572945313,9.727050708027164,0.005434925935604573,-0.012439705509012411,8.0,0,0,0,1,0,0,0,0,0,0,0,0
IHT,2021-06-28,2021-06,0.10896722968363577,-0.2260116883878851,0.007382180098675141,-0.03246851138043727,2.8814432989690726,-0.13914866588689412,-8.846999992011694,-0.011181089938321342,-0.6414342629482072,1.0,0,0,0,0,0,0,0,0,0,1,0,0
CCL,2021-06-28,2021-06,-0.05368396200715544,-0.12373592041437145,-0.37931830884821344,-0.9337837837837838,0.2547984644913628,0.03481466683616948,-4.0675675675675675,0.544382801664355,-0.6049713193116635,1.0,0,0,1,0,0,0,0,0,0,0,0,0
KFY,2021-06-28,2021-06,0.14723774638265796,0.10576053446165135,0.0575330250625944,0.2414783863725456,0.6100334448160534,-0.034633109615295275,6.3705171118245785,-0.009433081161856705,-0.2070350366985182,5.0,0,0,0,0,0,0,0,1,0,0,0,0
KMX,2021-06-28,2021-06,0.12917555023370017,0.04027385512647539,-0.04050938442169933,1.384056588521616,0.3977248104008666,0.08896565826602144,9.914118954974986,0.002938410184849305,-0.26827377722657153,4.0,0,0,1,0,0,0,0,0,0,0,0,0
AMWD,2021-06-29,2021-06,0.19470393780460457,0.09290110045885837,0.08524813855898966,0.18585560512729304,-0.11283588480890694,-0.03549627387347309,5.2138533379453476,0.002922618208846206,-0.4680825389163751,2.0,0,0,1,0,0,0,0,0,0,0,0,0
CDMO,2021-06-29,2021-06,0.1103800233512862,0.062429596836211014,0.015443456819676734,1.1996812749003984,1.1225749559082892,-0.03806259651237241,,0.015385977337110557,-0.36975488159534686,3.0,0,0,0,0,0,0,1,0,0,0,0,0
AVAV,2021-06-29,2021-06,0.17721734373216336,0.05349800338183763,0.02863537793039182,0.005856991783942167,0.22952103849597139,-0.05593355776541463,70.08576051779936,0.0029300174678390523,-0.2904341494493493,4.0,0,0,0,0,0,0,0,1,0,0,0,0
FEIM,2021-06-30,2021-06,0.17173798311139982,-0.01728960999115667,0.12156207303938357,0.5279867148578685,-0.09343200740055502,-0.10390954855472556,-7.543307086614173,0.005096045325378773,-0.2551020408163266,4.0,0,0,0,0,0,0,0,0,0,0,1,0
SCHN,2021-06-30,2021-06,0.2624190806185209,0.18279699191514456,0.01400712976643323,1.038124281382626,0.6247101689301091,0.07340863597754113,22.831265508684865,0.006312220458808193,-0.3304791029561671,3.0,0,0,0,0,0,0,0,1,0,0,0,0
STZ,2021-06-30,2021-06,0.17550892629159603,0.1257323647024104,0.04416538295955874,0.032138128263287324,0.07565305371596764,-0.028095936187596402,7.779538133727175,0.005572922336791075,-0.003548676728376554,8.0,0,0,0,1,0,0,0,0,0,0,0,0
AYI,2021-07-01,2021-07,0.4018762463837317,0.1613397806345088,0.06153142207695764,0.1591084771965987,0.4623745125694847,-0.03322753700530854,19.0,-0.0658227848101266,-0.10450470895268349,5.0,0,0,0,0,0,0,0,1,0,0,0,0
MKC,2021-07-01,2021-07,0.1907107450919168,0.10992991011763266,0.028237903335464547,0.11105559917207919,-0.06969120135363793,0.006931813746536045,7.9637841832963785,0.003380916604057038,-0.06024781175400706,6.0,0,0,0,1,0,0,0,0,0,0,0,0
LFVN,2021-07-01,2021-07,2.3115378753238836,0.47855027576276254,0.8734462586714998,-0.07734806629834257,-0.22008547008547008,0.0045978763399888226,518.0588235294117,-0.035348285224602316,-0.38219178082191785,1.0,0,0,0,0,0,0,1,0,0,0,0,0
WBA,2021-07-01,2021-07,0.29250435161009575,0.0523488605842904,0.12880008628774814,0.12073508101699382,0.2381799694966953,-0.034138381201044385,3.28202479338843,-0.01222298377884401,-0.2083761034695134,3.0,0,0,0,1,0,0,0,0,0,0,0,0
LNN,2021-07-01,2021-07,0.2522589716559979,0.13749651507038452,0.01552901506464818,0.31541923220639134,0.3552631578947367,0.03491031847490801,18.13276918587686,0.0027688047992615594,-0.19231440032556235,3.0,0,0,0,0,0,0,0,1,0,0,0,0
MU,2021-07-01,2021-07,0.1533525195288061,0.09157920529260424,0.006252583377641075,0.3648400147112909,0.11387652947719684,0.06379707916986933,30.93103448275862,0.006300630063006407,-0.3302958432155786,1.0,0,0,0,0,0,0,0,0,0,0,1,0
JBL,2021-07-02,2021-07,0.14376024255071626,0.198629337901549,0.059931397537104886,0.13879540542221291,0.3726781095697156,0.004020086008837722,7.670567248831731,-0.0034301334235651293,-0.13463514902363827,4.0,0,0,0,0,0,0,0,0,0,0,1,0
FDS,2021-07-02,2021-07,0.3564235308966416,0.2823801881816353,0.03648830170354632,0.06809986019145486,0.01795488721804528,-0.03602613542368641,69.67470805162877,-0.0007654744621882204,0.16940940112860803,8.0,0,0,0,0,0,1,0,0,0,0,0,0
UNF,2021-07-06,2021-07,0.28543431049252094,0.10388743978291773,0.04394534722769084,0.04220929345166757,0.04661904761904756,0.0003767250690412903,66.2380787836904,-0.19367128796698063,-0.2123845488875744,3.0,0,0,0,0,0,0,0,1,0,0,0,0
WDFC,2021-07-07,2021-07,0.6252421784256124,0.31534085581220894,0.023423607484076805,0.3883884495200871,0.00015355086372359494,-0.00507610654214781,43.07728437233134,0.002486470674272434,-0.21374836877254944,3.0,1,0,0,0,0,0,0,0,0,0,0,0
MSM,2021-07-07,2021-07,0.5344397888395829,0.17136684977573194,0.05344759694365869,0.037512635154232754,0.11090864917395549,-0.02846986245203806,21.75249103228378,0.0033475514281087193,-0.18545653362493175,4.0,0,0,0,0,0,0,0,1,0,0,0,0
SNX,2021-07-07,2021-07,0.15905589027511247,0.16452811908798712,0.12884524227131464,0.30997971785723233,0.43667753229506223,-0.031084208272675926,7.423641304347826,-0.49708942162087755,-0.2256302521008403,3.0,0,0,0,0,0,0,0,1,0,0,0,0
SMPL,2021-07-08,2021-07,0.19293147102945726,0.09641835476336286,0.03406651879891664,0.3203146428886896,0.23652694610778457,-0.06763790119575916,4.838435169593457,0.0040798924327754005,-0.0037664783427495685,7.0,0,0,0,1,0,0,0,0,0,0,0,0
FC,2021-07-08,2021-07,0.7405913030392807,0.08402698837593048,0.07558224904116331,0.5829672550869156,0.48536789297658856,-0.11699090990317378,4.381453154875717,0.011536520297065422,0.3895299746692935,9.0,0,0,0,1,0,0,0,0,0,0,0,0
LEVI,2021-07-08,2021-07,0.5147566280427244,0.16570024586609158,0.04948195748025458,1.5645493244791395,0.3618677042801557,-0.047357268550773435,5.03335964651487,0.005174753214304273,-0.4078571428571429,1.0,0,0,1,0,0,0,0,0,0,0,0,0
ACCD,2021-07-08,2021-07,0.09715607655480923,-0.1000707563956385,-0.01539783788349334,0.658410876469605,0.18864926220204326,-0.04310414451279428,-23.426445600039465,0.24880864654578283,-0.7937356760886173,0.0,0,0,0,0,0,0,0,0,0,0,1,0
GBX,2021-07-09,2021-07,0.06247151596786086,0.020982830165801956,0.0014640614132870856,-0.40961790397308007,0.20663692136084788,-0.0004806606634483502,0.9137352990814186,0.0010094830223310591,-0.31754102149295127,2.0,0,0,0,0,0,0,0,1,0,0,0,0
NTIC,2021-07-09,2021-07,0.23892571686812566,-0.09243534655934355,0.01137645580261683,0.5822271989958154,0.47219983883964534,0.013331739930570222,-27.180657801266012,0.0010847264667324108,-0.39354132457580726,1.0,1,0,0,0,0,0,0,0,0,0,0,0
AZZ,2021-07-09,2021-07,0.13338510198327816,0.09719558702357428,0.07463530694066405,0.0775130923190166,0.13259885894157009,-0.049293762070130163,9.382566870014077,-0.04228313644531101,-0.27027965954490185,2.0,0,0,0,0,0,0,0,1,0,0,0,0
HELE,2021-07-09,2021-07,0.41250215068234125,0.17385256165155236,0.011766945523928582,0.2860693621015362,-0.036955840901973014,0.08047384855448594,25.31183069862315,-0.03583590718302054,-0.3603716608594657,1.0,0,0,0,1,0,0,0,0,0,0,0,0
PCYO,2021-07-09,2021-07,0.10257310970580148,0.05442586626301361,0.01618020176860369,0.49105145413870255,0.2121724429416736,0.12794427641829348,3.1157206912101283,0.002273740591499651,-0.2775453277545328,2.0,0,0,0,0,0,0,0,0,0,0,0,1
PKE,2021-07-09,2021-07,0.0905674285955976,0.06476850633207569,0.018068142542490735,0.11307623024645874,0.11506276150627626,-0.001438057776085945,,-0.0007352220370552276,-0.24515322076297685,3.0,0,0,0,0,0,0,0,0,0,0,1,0
KBH,2021-07-09,2021-07,0.17642780221796558,0.10651034218573875,0.0290206950125499,0.576520017068394,0.16088603905566878,0.056755793315207706,238.4398841139546,0.013514857502790356,-0.23750941501380862,3.0,0,0,1,0,0,0,0,0,0,0,0,0
CCF,2021-07-12,2021-07,0.28909321074022254,0.1728941858592366,0.05461380897496709,0.22694270166946717,-0.037622538196591004,-0.032014124858418286,213.12132352941177,0.0013093312062220086,-0.24667339634761853,2.0,0,0,0,0,0,0,0,1,0,0,0,0
VOXX,2021-07-12,2021-07,0.333309878707891,0.07633629093708016,0.011466789893313163,0.9039548807423563,-0.005471956224350261,0.06412621377686664,11.939807976366321,-0.0009600619670731003,-0.5371389270976616,0.0,0,0,1,0,0,0,0,0,0,0,0,0
KRUS,2021-07-13,2021-07,0.13166045662940645,-0.4081394167259425,-0.08802900189211336,5.568634423897582,1.0575999999999999,0.09322722603002284,-99.7888198757764,0.005035367461935003,0.9994815966822188,9.0,0,0,1,0,0,0,0,0,0,0,0,0
LEDS,2021-07-13,2021-07,0.06337532774828931,-0.35526735409801213,-0.0075525865800033735,-0.08285532186105804,2.0696378830083564,-0.04757945897550681,-9.206611570247935,0.07356875334403434,-0.7704174228675136,0.0,0,0,0,0,0,0,0,0,0,0,1,0
ASPU,2021-07-13,2021-07,0.4746968903870667,-0.08863375117880165,-0.05282807417448122,0.3531369305044685,-0.3600802407221666,-0.03189895675500804,-2.9129683856874955,0.07646310188029526,-0.8338557993730408,0.0,0,0,0,1,0,0,0,0,0,0,0,0
PEP,2021-07-13,2021-07,0.43784164095903017,0.19620077648363837,0.05416306621793705,0.20520539354029466,0.07650080934618897,-0.034908264328624775,10.272232304900182,-0.005046863734679219,0.11205543933054374,8.0,0,0,0,1,0,0,0,0,0,0,0,0
DAL,2021-07-14,2021-07,-0.049794845237621004,-0.19786223907911837,-0.08857299917156373,3.854223433242507,0.0094292803970224,-0.05804087160897104,-5.5055350553505535,0.0,-0.26819075712881024,2.0,0,0,0,0,0,0,0,1,0,0,0,0
AOUT,2021-07-15,2021-07,0.371645915320442,0.08394276629570747,0.06565614340799626,-1.5187095217024016,0.8091641490433032,-0.043705294743350435,78.32,,-0.767047035903145,0.0,0,0,1,0,0,0,0,0,0,0,0,0
PAYX,2021-07-16,2021-07,0.3018900641581411,0.38923974738188505,0.028252918536424275,0.12468582668560813,0.2700124900647214,-0.004280821917808219,,0.00278706800445927,0.02449709432275382,7.0,0,0,0,0,0,0,0,1,0,0,0,0
OPTT,2021-07-19,2021-07,-0.012422288340646237,-0.16283385980653647,-0.26728150459173694,0.09255898366606163,-0.34375,-0.03125832108084328,-86.02597402597402,,-0.6402116402116402,0.0,0,0,0,0,1,0,0,0,0,0,0,0
IRDM,2021-07-20,2021-07,0.14023268295151595,0.013161904018482266,0.04247372400830916,0.06952836851604793,-0.15357585779247618,-0.07660474825169146,0.44848343443770416,0.001757838909839382,-0.0466422466422467,6.0,0,0,0,0,0,0,0,0,0,0,1,0
OMC,2021-07-20,2021-07,0.10450449045777722,0.22275510095812068,0.14145502741612417,0.2752526154175743,0.15800316957210758,-0.034263128391231135,9.652413793103449,0.00232666356444855,-0.04119337621458863,6.0,0,0,1,0,0,0,0,0,0,0,0,0
NKE,2021-07-20,2021-07,0.5289348171701113,0.3127310431881706,0.02363421360115456,0.9553302708696341,0.146980685000359,-0.006226815050344462,26.477099236641223,0.0149752554791438,-0.3044322023287843,2.0,0,0,1,0,0,0,0,0,0,0,0,0
WINA,2021-07-20,2021-07,2.609758173756634,5.975657665721816,0.05438063147470739,0.5359457605230236,0.18719184532712885,-0.2718047032872677,37.08780864197531,0.001431031752745504,-0.013579094727018348,6.0,0,0,1,0,0,0,0,0,0,0,0,0
DOV,2021-07-20,2021-07,0.29116282450674974,0.17339188980602863,0.04543675212262522,0.35519602448013066,0.2918492550394389,-0.018771443406022846,11.110653730218537,-7.641276787884177e-05,-0.22474404835327488,3.0,0,0,0,0,0,0,0,1,0,0,0,0
SLM,2021-07-21,2021-07,0.04843538543846321,0.18585317820763642,-0.04725682511065594,-0.10335296362379975,0.45785714285714296,0.05827425417478027,,-0.16932126962286242,-0.17148456638902498,4.0,0,0,0,0,0,1,0,0,0,0,0,0
GGG,2021-07-21,2021-07,0.4418324021343932,0.3159396810859691,0.02765028923386816,0.3823250438821233,0.021254400834528564,0.029859523910990688,49.51667937476172,0.023588528809902032,-0.2083758937691521,3.0,0,0,0,0,0,0,0,1,0,0,0,0
USAP,2021-07-21,2021-07,-0.024435969128087515,-0.09699629126427496,0.19149199167538242,-0.2663351054707598,0.4604591836734693,-0.1315599592841221,-11.524869109947645,0.010222469001393453,-0.32751091703056767,1.0,1,0,0,0,0,0,0,0,0,0,0,0
ISRG,2021-07-21,2021-07,0.28839554362852726,0.14837078909876372,0.014828247720859602,0.7181082032625279,0.183290131109358,-0.003187769537285517,,0.015410958904109595,-0.28646263254809834,2.0,0,0,0,0,0,0,1,0,0,0,0,0
NVEC,2021-07-21,2021-07,0.26179507852585926,0.2044895792845987,0.03671406983080336,0.5586739218636896,0.17865501638321124,-0.007521568295560791,10.32334861909645,-0.0003735234345624283,-0.3118877415938577,2.0,0,0,0,0,0,0,0,0,0,0,1,0
